"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.9295,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.0744,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.2599,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.3962,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.4084,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.3675,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.2233,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.1482,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.1486,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.1511,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.1972,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.2582,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.359,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5295,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.8246,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.0208,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.1454,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.2318,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.219,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1081,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.0111,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.8375,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.6343,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.5161,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.4206,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.3354,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.3087,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.3164,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.3734,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.405,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.408,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.4189,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.4628,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.5177,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.653,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.7078,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.5918,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.5097,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.4462,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.2488,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.909,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.202,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.1721,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.79134,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.86061,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.1303,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.3523,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.3738,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.231,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.0667,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.90923,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.87331,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.96589,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.2433,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.6579,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.0477,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.3402,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.3198,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.1481,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.0329,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.0838,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.0523,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.1536,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",101.2373,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",101.0981,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.5863,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.10692,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.28829,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.49307,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.6539,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.78354,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",97.8344,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",97.93425,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.07143,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.50252,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.00618,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.28427,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.51368,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.76372,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.86826,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.94698,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.95573,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.89203,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.80653,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.74506,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.79341,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.9156,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.0476,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1171,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2366,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.2682,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.1103,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.0918,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.136,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.124,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0736,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0293,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0322,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.1638,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4214,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7086,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8815,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.8885,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9417,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1248,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.3804,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6921,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.971,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.0891,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0673,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1199,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2292,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.256,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1343,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0275,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.0437,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.0791,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.1062,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.0771,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.9578,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.8585,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.828,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.852,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.8425,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.7358,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.4817,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.1908,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9625,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8508,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.9102,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.942,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0235,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.131,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.1601,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.2034,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.3187,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4252,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.3902,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.2077,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.6067,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.21323,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.47661,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.92592,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.05563,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.19564,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.25435,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.15238,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.04807,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.95226,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.09649,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.31841,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.68885,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.47256,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.3721,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.88086,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.96662,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.92824,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.1068,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.2139,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.0455,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.68002,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.44344,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.28017,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.76646,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.47659,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.285,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1082,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9941,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9852,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1676,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.4088,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.5921,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.6467,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5719,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.6127,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6671,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.7872,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8751,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.9584,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.0604,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.0343,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.8772,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.6104,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.3746,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.1751,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0134,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0036,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0759,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0481,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.8666,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7172,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6027,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5958,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5372,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4595,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3745,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.351,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3291,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2892,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2536,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.3049,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5803,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8243,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9471,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9886,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9749,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0228,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1452,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2236,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4071,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.5755,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6557,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.641,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.6151,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5374,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3734,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2556,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3348,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4189,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3936,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.284,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.2388,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.1182,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.9983,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8532,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.7175,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6432,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6691,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7281,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.809,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7099,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.5617,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6353,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.6563,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6692,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7453,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8242,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.7416,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.4423,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.89648,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.46072,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.5492,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.86045,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.0183,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.011,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0124,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.0348,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.0738,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2736,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.4287,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.5977,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.8855,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.2114,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2924,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.2763,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.3265,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.4514,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.5163,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.264,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8552,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.5364,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.1946,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.59282,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.58675,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.64773,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.16943,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.66763,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.03713,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.35052,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.6489,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.75674,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.84894,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.76598,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.62697,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.62411,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1937,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.9935,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.6469,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1615,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.4681,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.3548,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.0574,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.9569,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1388,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.4623,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.9226,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-11",103.36,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.5761,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.1853,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.6486,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.094,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.7888,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.5723,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3856,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2317,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3619,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.5644,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.8997,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.113,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.101,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.9863,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.9376,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.124,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.5072,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9117,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.1861,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.4081,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.4499,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.3325,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.2164,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.1347,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.0443,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.9082,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.6894,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.4553,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.564,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.9372,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2719,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.2116,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.782,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.2578,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.9842,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.907,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.8138,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.9249,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.2488,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.5669,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.5911,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.7352,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.7763,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.4805,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.0742,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.6425,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.1189,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7169,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.5244,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5204,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.1911,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.72617,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.5015,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.35867,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.18787,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.19905,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.11842,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-09",95.17727,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-10",95.19889,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-11",95.30907,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-12",95.78621,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.21397,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-02",96.89524,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.2321,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.56373,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.3297,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.5976,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.8417,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.0985,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.2031,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.0774,
